Stock,총자산증가율 (2018),매출액증가율 (2018),총자본영업이익율 (2018),매출액영업이익율 (2018),자기자본비율 (2018),유보액/납입자본비율 (2018),총자본회전율 (2018),영업활동으로인한현금흐름 (2018),총자산증가율 (2019),매출액증가율 (2019),총자본영업이익율 (2019),매출액영업이익율 (2019),자기자본비율 (2019),유보액/납입자본비율 (2019),총자본회전율 (2019),영업활동으로인한현금흐름 (2019),총자산증가율 (2020),매출액증가율 (2020),총자본영업이익율 (2020),매출액영업이익율 (2020),자기자본비율 (2020),유보액/납입자본비율 (2020),총자본회전율 (2020),영업활동으로인한현금흐름 (2020),총자산증가율 (2021),매출액증가율 (2021),총자본영업이익율 (2021),매출액영업이익율 (2021),자기자본비율 (2021),유보액/납입자본비율 (2021),총자본회전율 (2021),영업활동으로인한현금흐름 (2021),2018_관리종목여부,2019_관리종목여부,2020_관리종목여부,2021_관리종목여부,2018_Z,2019_Z,2020_Z,2021_Z,2018_부실기업판별_알Z,2019_부실기업판별_알Z,2020_부실기업판별_알Z,2021_부실기업판별_알Z,2018_부도확률_o,2019_부도확률_o,2020_부도확률_o,2021_부도확률_o,2018_F_score,2019_F_score,2020_F_score,2021_F_score,2018_K,2019_K,2020_K,2021_K,2018_부실여부판단_K,2019_부실여부판단_K,2020_부실여부판단_K,2021_부실여부판단_K,성장성2018,성장성2019,성장성2020,성장성2021,수익성2018,수익성2019,수익성2020,수익성2021,안정성2018,안정성2019,안정성2020,안정성2021,활동성2018,현금흐름2018,활동성2019,현금흐름2019,활동성2020,현금흐름2020,활동성2021,현금흐름2021,업종,자본잠식,벌금,불성실공시,소송,영업정지,특허,투자주의환기종목
052600,-13.14,-1.58,2.83,7.52,53.26,519.51,0.38,4708838000.0,-5.18,-4.5,2.86,7.22,55.01,506.67,0.4,5730483000.0,-14.69,-5.78,2.38,5.75,64.69,508.63,0.41,5983297000.0,-10.18,-5.57,2.84,6.35,71.68,505.76,0.45,4431306000.0,0,0,0,0,1.9982043944678474,2.2187891944606157,3.172468668590693,6.175188750669543,1,1,0,0,0.0006437594967171,0.0004557950580151,0.0002106859324553,0.0001215042463235,1,2,2,2,22.543760671892265,22.934150249545823,24.288875803237104,25.496502212688316,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,3,2,3,2,3,1,0,0,0,0,0,0,0
067170,11.58,-10.23,0.92,1.73,66.48,1775.69,0.53,14860365000.0,-1.33,-6.67,0.65,1.37,69.44,1896.94,0.47,-11202005000.0,7.6,34.21,1.91,3.1,66.22,1946.53,0.62,14209720000.0,5.4,-25.31,-0.08,-0.18,61.59,1930.15,0.43,-18254315000.0,0,0,0,0,2.687534396065445,2.832727974634947,2.8493323344739263,2.3248876610706684,1,1,1,1,0.0002324530902871,0.0002390017882549,0.0003653121511983,0.0008396422271879,1,1,2,0,26.653632946584707,27.063488894215592,27.662988549319607,25.994201408294344,2,2,2,2,3,1,3,1,2,2,2,2,3,3,3,3,2,4,2,1,3,4,2,1,2,0,0,0,0,0,0,0
067080,-3.46,-6.78,3.16,5.89,53.45,780.7,0.54,8468619000.0,-0.22,9.17,6.48,10.84,55.75,892.23,0.6,-2397282000.0,6.62,-5.71,3.06,5.6,54.91,919.49,0.55,1248231000.0,1.86,7.75,1.59,2.81,52.83,898.64,0.56,9490455000.0,0,0,0,0,5.119647508581651,3.9450128292316036,2.9544285540616375,2.7075519766745204,0,0,1,1,0.0009827784046718,0.0004765513336734,0.0018970788454095,0.0005537360188799,1,1,1,1,23.926102310578976,25.0795568434011,24.21389115041273,24.15381584903625,2,2,2,2,1,2,2,1,3,3,3,2,2,2,2,2,2,3,2,1,2,2,2,3,2,0,0,0,0,0,1,0
048260,12.21,15.55,10.94,16.45,25.12,2189.31,0.67,52023495000.0,20.59,12.04,9.94,15.56,16.33,1924.95,0.64,73742171000.0,18.52,14.85,13.33,21.69,27.02,3330.5,0.61,69664399000.0,8.4,32.35,18.09,25.14,26.8,3545.89,0.72,146427167000.0,0,0,0,0,2.311446111160867,1.8656043483711098,1.9886875289526529,2.850468266190144,1,1,1,1,0.0033241379247804,0.0119304060930544,0.0007609786509311,0.0038261576231133,2,1,1,2,24.115414017853382,23.147909558297144,25.001215715359876,25.569728104947544,2,2,2,2,3,3,3,3,4,4,4,4,2,2,2,2,2,4,2,4,3,4,3,4,2,0,1,1,0,0,0,0
094940,6.89,15.89,1.78,2.34,77.95,817.41,0.76,-1286243000.0,5.19,-7.5,0.15,0.23,80.31,868.65,0.66,2024358000.0,7.38,0.62,-0.29,-0.46,77.44,899.55,0.63,1575262000.0,15.25,31.49,-0.43,-0.58,75.0,754.66,0.74,-1358656000.0,0,0,0,0,10.647828078240222,10.999689017989073,8.104708286371903,7.0757825014586135,0,0,0,0,8.869240836825886e-05,0.0001118612759958,0.0001149807755274,0.0003199456996151,1,1,1,1,25.75582400329729,25.306126303476045,25.02067961293576,25.26533175188553,2,2,2,2,3,2,2,3,2,1,2,1,2,3,3,2,3,1,3,2,3,2,3,2,2,0,0,0,0,0,0,0
046310,-0.51,-8.66,3.48,3.78,62.67,455.65,0.92,3789765000.0,-8.89,-12.35,2.51,2.96,62.8,398.35,0.85,13435736000.0,-7.23,-7.21,-6.25,-7.32,56.96,295.49,0.85,-6147475000.0,4.04,25.52,3.25,2.97,59.57,330.39,1.09,-477495000.0,0,0,0,0,2.683764026565238,2.353690836797113,1.7789036769141378,2.9936590430932695,1,1,2,0,0.0001780644857297,0.0009307718817211,0.0023854384285578,0.0003309822325827,1,1,0,1,21.3899130764212,20.23390653939644,17.976351434116633,19.585841718601923,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,3,3,3,4,3,1,4,2,2,0,0,0,0,0,0,0
026150,23.87,16.07,0.65,0.5,59.42,1037.94,1.3,-2513536000.0,18.13,8.69,0.73,0.62,51.0,1037.9,1.17,19109343000.0,2.12,5.35,2.86,2.54,52.43,1062.54,1.12,26410872000.0,3.54,19.18,1.37,1.05,57.82,1082.03,1.3,-4154632000.0,0,0,0,0,2.8421325637448573,2.377766097595055,2.512919888032455,3.2423628593954943,1,1,1,0,0.000275817931358,0.00058762725653,0.0003792809011381,0.0008827521927713,1,1,2,1,24.72319587476061,24.03156269398874,24.17602865425076,24.08068700399123,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,4,1,4,4,4,4,4,1,6,0,0,0,0,0,0,0
036180,3.16,11.4,4.87,4.19,83.41,222.18,1.16,2439898000.0,135.25,14.35,1.0,1.27,7.06,-35.86,0.78,448393000.0,-48.54,17.79,0.14,0.16,30.67,-9.6,0.87,-733538000.0,-5.68,0.15,-4.51,-3.43,50.84,21.1,1.31,1219297000.0,0,0,1,0,13.556224890111768,1.7777556690849818,1.2895647828110672,2.9141436572742365,0,2,2,1,3.90107491308845e-05,0.1037582389863531,0.0048524956594455,0.0025163393787812,1,1,1,1,23.738482390451715,16.010936557703147,11.918190582531157,11.094761139360337,2,2,2,2,2,3,2,1,2,2,2,1,2,1,1,1,4,2,3,2,3,1,4,2,5,0,0,1,1,0,0,1
065450,7.18,19.44,2.34,3.07,53.9,654.93,0.76,11039279000.0,41.2,0.44,3.26,5.33,42.82,683.95,0.61,9891439000.0,20.42,37.38,3.06,4.7,46.36,815.78,0.65,-5119978000.0,-17.62,52.28,6.94,6.96,62.77,917.22,1.0,-3017718000.0,0,0,0,0,2.924807743576414,1.9602095856247828,2.77571762669838,5.254777787986653,1,1,1,0,0.0005124677322809,0.0011109649543446,0.0008369521438515,0.0002131982511362,2,1,1,1,22.61593696584817,21.33458218250729,21.707838042567182,24.42684132083601,2,2,2,2,3,3,4,2,2,3,3,3,2,1,1,2,3,4,2,3,3,1,4,1,2,0,0,0,0,0,1,0
048770,18.59,-7.11,2.79,3.17,27.58,324.55,0.88,-189150000.0,-2.7,-1.44,0.04,0.05,27.84,300.55,0.81,1949510000.0,0.32,-3.78,1.91,2.43,32.1,361.55,0.79,5738062000.0,5.05,-4.35,1.5,2.04,36.1,397.59,0.73,4270865000.0,0,0,0,0,1.9456130749182532,1.5107934207462272,1.4978217725133716,1.5331397306155095,1,2,2,2,0.0032613519423927,0.0088979939005602,0.0019769698365701,0.0034163217642379,1,1,1,1,21.38896771968196,20.67401984491009,21.228698716703786,21.16735075167271,2,2,2,2,3,1,2,1,2,1,2,2,1,1,1,1,3,2,3,2,3,3,3,3,2,0,0,0,0,0,0,1
014200,-36.04,-24.07,0.73,2.92,51.16,387.68,0.25,1251489000.0,-18.11,23.51,1.78,4.1,31.38,129.85,0.43,639491000.0,21.32,11.81,3.84,7.89,63.06,459.95,0.49,18881193000.0,16.18,31.37,5.57,10.33,74.86,443.05,0.54,5421907000.0,0,0,0,0,1.6758033701696071,0.7723234556207548,1.5582586530364444,2.565992860169364,2,2,2,1,0.0048932910398519,0.0266567420989504,0.0006502573927437,0.000307893981671,1,1,1,2,20.79396606445616,17.38996303524484,24.23184439320193,23.74385544587697,2,2,2,2,1,2,3,3,2,2,3,3,2,1,2,2,1,2,2,2,2,4,2,3,2,0,0,0,0,0,0,1
021320,2.88,-19.82,5.0,4.49,36.51,230.56,1.11,-24992559000.0,7.27,54.43,5.86,3.58,36.33,252.84,1.64,93731512000.0,-5.93,-32.93,5.39,4.93,40.97,282.14,1.09,211088664000.0,11.48,23.82,3.08,2.34,40.6,323.04,1.32,-110505848000.0,0,0,0,0,2.034733225588598,2.648523861520034,2.05805989313254,2.2715995872339843,1,1,1,1,0.0007259029320964,0.000624856751116,0.0004961539634474,0.000488276185474,1,2,1,1,26.95291690838503,28.36274931469658,27.798739951266228,28.69878128372307,2,2,2,2,2,3,1,3,2,2,3,2,1,1,1,1,4,1,4,4,4,4,4,1,6,0,0,0,1,0,0,0
058630,-5.89,-0.88,10.01,15.81,78.87,237.31,0.63,1832803000.0,17.45,37.51,16.78,20.31,82.69,315.39,0.83,7781062000.0,16.37,12.45,19.35,24.34,81.54,397.04,0.79,12788557000.0,49.31,30.99,27.63,35.58,86.36,653.76,0.78,17852879000.0,0,0,0,0,6.0540062321763655,6.762100937145466,7.367819270008216,12.142265980390466,0,0,0,0,4.253958195330399e-05,1.4447438357281029e-05,3.158677398265155e-05,8.380250584554772e-07,1,1,1,1,16.072264814711563,21.414752115989057,22.822192612658156,26.02160105729444,2,2,2,2,1,3,3,4,4,4,4,4,2,2,3,3,2,2,3,3,3,3,3,4,1,0,0,0,0,0,0,0
059100,-5.32,4.86,-6.22,-13.31,56.14,768.36,0.47,-77779000.0,-6.85,12.95,-2.99,-5.32,57.61,730.87,0.56,1536253000.0,-6.78,0.26,3.61,5.97,62.8,744.09,0.6,4031863000.0,8.73,21.22,4.13,5.67,62.87,817.09,0.73,4433267000.0,0,0,0,0,1.5980902468607159,1.899110465956738,1.963507827260975,2.7849737093398703,2,1,1,1,0.0009297318026483,0.0007945910239964,0.0003077617056886,0.0002118109935394,1,1,2,2,16.91693873125747,16.958793427186073,17.25248529258125,18.76647816128019,2,2,2,2,1,2,1,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,0,0,0,0,0,0,0
067630,470.72,-74.42,-3.32,-151.99,63.54,1035.48,0.02,-6539055000.0,11.93,191.08,0.19,5.28,92.76,1339.52,0.04,1323586000.0,-12.05,19.25,-1.31,-30.92,92.19,1158.08,0.04,-574531000.0,-17.22,-17.44,-4.73,-115.69,95.0,434.31,0.04,-18276508000.0,0,0,0,0,2.855593365356824,16.13318400857645,25.13790156925744,50.798561550006895,1,0,0,0,0.0003285926942498,9.897465536252927e-06,0.0019317407697196,0.054185978309153,0,1,0,1,10.098985863990904,13.239041008422715,11.105236476070662,10.8204726195235,2,2,2,2,4,3,2,1,1,2,1,1,2,3,3,3,1,1,1,2,1,1,1,1,3,0,0,1,1,0,0,0
092130,14.26,10.32,29.84,41.19,84.4,612.68,0.72,12604189000.0,10.3,11.83,29.27,40.52,85.05,692.2,0.72,13534435000.0,7.07,5.59,27.29,38.87,85.19,749.59,0.7,16224785000.0,9.38,6.34,27.03,39.19,84.99,827.13,0.69,15093382000.0,0,0,0,0,16.753668264525917,18.66761533737686,20.20301001941105,18.607223358623973,0,0,0,0,2.3848218190070554e-06,1.9268093044761094e-06,2.386937154907493e-06,2.544487193952161e-06,1,1,1,2,28.16260618148849,28.703634261802492,28.9262076651061,29.20700766706201,2,2,2,2,3,3,3,2,4,4,4,4,3,3,3,3,3,4,3,4,3,4,3,4,1,0,0,0,0,0,0,0
100700,7.17,3.43,16.47,25.38,93.18,1900.3,0.65,7813040000.0,14.32,3.76,12.95,21.33,89.65,2097.77,0.61,12934338000.0,4.95,1.55,11.56,20.5,91.48,2252.09,0.56,17974162000.0,10.54,-1.11,12.94,25.01,92.63,2529.7,0.52,18056566000.0,0,0,0,0,20.634047975980057,11.482356487540732,13.263626549083183,17.87148583047023,0,0,0,0,6.6482178434708535e-06,1.2740998737238314e-05,7.413865961862803e-06,2.5554772699645337e-06,1,1,1,2,32.379831079914574,31.728041915260576,32.09255121904015,32.021359940535895,2,2,2,2,3,2,2,2,4,4,4,4,4,4,4,4,2,3,2,4,2,4,2,4,2,0,0,0,0,0,0,0
098120,-12.39,-2.74,-6.2,-9.64,89.37,668.21,0.64,-698701000.0,4.34,39.29,2.14,2.28,87.9,688.42,0.94,205225000.0,13.21,12.44,3.99,4.12,81.43,726.81,0.97,2693211000.0,20.98,56.57,15.51,11.99,81.6,902.41,1.29,7922077000.0,0,0,0,0,6.875740170705812,5.829799355090437,5.508830473420605,7.491772622827686,0,0,0,0,0.0008408350045189,2.9460454289554497e-05,6.566594965980476e-05,9.64861815915842e-06,0,1,2,2,29.434014085277408,30.49998282556337,29.870895479333303,31.30933780031245,2,2,2,2,1,3,3,3,1,2,2,3,3,3,2,3,2,2,3,2,4,2,4,3,2,0,0,1,0,0,0,0
088290,-7.19,17.03,4.38,3.04,25.89,3.86,1.44,1933451000.0,28.44,8.22,4.09,2.88,48.08,107.05,1.42,3432815000.0,-13.72,-29.43,-13.32,-13.94,23.41,-20.27,0.96,-335015000.0,134.43,16.46,2.18,3.04,65.93,332.51,0.72,7681825000.0,0,0,0,0,1.8547630776867896,3.453197690088591,2.83742352185753,4.82540430432369,1,0,1,0,0.0188657457326865,0.000970680898662,0.2739178348724421,0.0003604551651515,1,1,0,1,16.397007097034948,18.235582481437017,8.58075204957649,14.942528395997153,2,2,2,2,1,3,1,3,2,2,1,2,1,1,1,1,4,2,4,2,4,1,3,3,2,0,0,1,0,0,0,0
114190,2.09,3.36,0.6,0.62,54.99,541.46,0.97,-10047711000.0,-38.51,-50.47,-23.7,-40.31,41.56,162.61,0.59,7013798000.0,-40.12,-9.88,-20.38,-23.41,52.16,89.61,0.87,-4228563000.0,25.88,15.17,5.14,4.34,68.84,118.91,1.19,-4492533000.0,0,0,1,1,2.636929780562129,0.4808174817832469,1.8088399558040424,3.9466017235175292,1,2,2,0,0.0004028601210415,0.1017008033276636,0.0114948375210185,7.232164974001807e-05,1,0,1,1,24.35769196902202,15.520143747581397,11.902456932350356,16.661207328422176,2,2,2,2,2,1,1,3,2,1,1,2,2,1,1,2,3,1,2,3,3,1,4,1,2,0,0,0,0,0,0,1
115160,-13.67,-23.64,-8.17,-8.11,39.95,2956.63,1.01,91880130000.0,1.03,-34.02,-1.15,-1.61,37.51,2803.8,0.71,63829458000.0,11.68,-2.44,0.6,0.91,32.54,2235.78,0.65,127060889000.0,-20.59,-40.35,-5.13,-12.44,40.0,1400.4,0.41,-15413477000.0,0,0,0,0,1.1715899840380255,0.8374284098952607,0.7885069113192542,0.4922330799778988,2,2,2,2,0.0020608070669223,0.0008795105976839,0.0023576086069849,0.0018310368640397,0,0,1,0,23.94633466006029,22.536548885472115,21.906987433852645,19.262233379106867,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,3,4,3,4,3,4,2,1,2,0,0,1,0,0,0,0
109960,68.07,56.95,0.76,8.15,91.48,144.7,0.09,4741143000.0,-7.98,23.07,0.36,3.75,96.47,137.48,0.1,1396178000.0,8.05,-52.03,-0.34,-7.5,97.86,160.25,0.05,4264361000.0,-4.86,-24.74,-0.52,-15.2,98.11,148.25,0.03,-11506713000.0,0,0,0,0,5.454296076635945,10.180246063959386,17.652192245644066,20.474087796893766,0,0,0,0,1.6401205625690602e-05,0.0002299943818787,3.683485670492896e-07,2.197135957077536e-05,1,1,1,1,13.572854539103162,13.364254146488442,12.14788059738159,10.554712833875367,2,2,2,2,4,2,2,1,2,2,1,1,2,2,2,2,1,3,1,2,1,2,1,1,5,0,0,1,0,1,0,0
099410,-4.66,-11.62,-8.25,-16.57,86.41,333.93,0.5,11978000.0,2.11,38.52,-3.72,-5.31,83.61,321.51,0.7,-2020831000.0,-6.13,-8.78,-4.11,-6.31,86.58,309.71,0.65,-1143871000.0,8.58,6.62,1.47,2.13,82.5,323.89,0.69,3264510000.0,0,0,0,1,4.384619479537439,4.384864449872266,6.883520425278156,4.851868936824861,0,0,0,0,0.0003947676017168,0.0002043266033812,0.0002170821602888,7.72828062942818e-05,1,1,0,1,17.898520524510637,18.49147354382968,17.878638818159416,18.51888919729704,2,2,2,2,1,3,1,2,1,1,1,2,2,2,2,2,2,2,3,1,3,1,3,3,2,1,0,0,1,0,0,0
109820,86.13,-5.63,-10.52,-67.58,36.38,38.07,0.16,-2636477000.0,-6.46,38.76,-8.0,-46.62,53.59,65.23,0.17,-2278090000.0,34.13,214.85,6.4,13.4,87.49,227.5,0.48,4506086000.0,3.57,-23.87,-3.15,-10.12,81.76,216.99,0.31,3369251000.0,0,0,0,0,1.2311857756979954,1.9082253168234227,34.34309395518022,21.804384509268907,2,1,0,0,0.0112001825658285,0.0018746115262274,2.061397405858321e-06,0.0003165831405545,0,1,2,0,5.867126856164194,4.932050381930646,14.199929230241445,12.532909626333367,2,2,2,2,4,2,4,1,1,1,3,1,1,1,2,2,1,1,1,1,2,2,1,3,3,0,0,0,1,0,1,0
101000,-55.59,-27.53,-15.89,-27.37,36.19,29.96,0.58,-5107972000.0,-31.34,-50.04,-1.61,-2.88,51.61,-19.96,0.56,-12758991000.0,-12.19,-15.18,1.41,2.27,63.18,-16.1,0.62,-6027921000.0,11.55,83.42,-7.95,-6.91,52.4,-31.51,1.15,730623000.0,1,0,0,0,0.3469376509345663,2.3834836827022516,1.9577980962012964,1.3974969288452308,2,1,1,2,0.9839642896214448,0.0017860193814188,0.0002075285587439,0.0041367345178432,0,0,1,1,9.170778742772631,2.258379600662557,0.9639407368769218,2.9194111222385777,2,2,2,2,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,3,1,4,2,2,0,0,0,1,0,1,0
082920,9.24,343.93,13.97,17.27,83.0,1148.8,0.81,16760304000.0,11.88,14.44,15.76,18.84,86.54,1212.57,0.84,26454749000.0,14.99,-13.24,10.25,16.03,82.85,1345.0,0.64,24260305000.0,9.21,-0.55,8.54,15.04,80.85,1472.86,0.57,24925382000.0,0,0,0,0,8.73699548178394,9.262390622363988,9.057834062048624,7.34871980879407,0,0,0,0,8.745886136740964e-06,4.279899546528106e-06,1.9484223841669665e-05,1.745873379921715e-05,1,2,1,1,30.31908255837315,31.269573608491072,30.19417601881418,30.09870334619539,2,2,2,2,3,3,2,2,4,4,4,4,3,3,3,3,3,4,3,4,3,4,2,4,2,0,0,0,1,0,0,0
042520,11.14,20.91,10.78,20.99,75.43,1252.78,0.51,5366499000.0,47.4,37.75,14.87,27.37,61.61,1520.8,0.54,7418019000.0,-11.1,4.35,-6.27,-12.45,52.01,1107.74,0.5,8697234000.0,5.97,-35.37,-8.12,-24.18,37.7,831.84,0.34,-12184342000.0,0,0,0,0,8.964307514532127,4.7891426886626265,3.103012471158561,1.234634543460932,0,0,0,2,0.0001714178458709,0.0001510179517911,0.0048006754555037,0.0046750179239512,2,1,0,0,24.30634965936162,24.35548137603495,21.353608595269872,18.18998645354929,2,2,2,2,3,4,2,1,4,4,1,1,3,2,2,1,2,3,2,3,2,3,1,1,2,0,0,1,1,1,0,0
104200,-0.42,-4.67,7.63,7.84,73.18,960.49,0.97,1995768000.0,7.89,-3.55,9.4,10.39,72.88,1024.15,0.9,9716545000.0,-12.62,-16.89,4.67,6.04,73.75,957.67,0.77,2722795000.0,12.33,-3.97,6.56,8.75,77.9,1002.94,0.75,1686616000.0,0,0,0,0,5.477038192964988,4.624183458979075,3.9817308727451914,5.0636268366936825,0,0,0,0,7.954309600759571e-05,0.0001022684138478,0.0007043351962391,0.0001800898586496,1,1,1,1,26.55138011842944,26.717229160599317,26.11713458845073,25.60822383810139,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,1,0,0,0,0,0,0,0
052860,2.2,-26.61,3.4,6.74,72.4,519.56,0.5,5497491000.0,9.49,48.82,5.25,7.4,78.88,553.88,0.71,11216322000.0,-11.95,-52.33,-10.12,-29.45,77.26,467.39,0.34,-3611438000.0,5.88,30.94,-8.06,-17.25,66.95,420.2,0.47,-5455503000.0,0,0,0,0,2.920326743061876,5.089883388131376,4.105494785686171,2.9413019017575417,1,0,0,1,0.0003174138476949,7.428085136206979e-05,0.0008664356967498,0.0006833510062569,1,2,0,1,14.33382135705233,24.40484199814688,20.77524534588931,20.375221994109,2,2,2,2,2,3,1,3,3,3,1,1,2,2,2,2,2,3,3,4,1,1,2,1,2,0,0,0,0,0,1,0
105330,-2.67,39.67,-3.28,-2.42,69.5,1131.22,1.36,3341810000.0,-18.53,-42.93,-12.99,-15.03,66.63,868.28,0.86,-2833367000.0,13.25,-53.16,-25.31,-59.82,73.58,563.95,0.42,-2510044000.0,47.24,2.52,9.11,27.56,78.96,783.83,0.33,5477402000.0,0,0,0,0,3.431031773642392,2.2902708241393857,2.2852509771055947,5.73544507244015,0,1,1,0,0.0005246027910731,0.0022778269041753,0.0041494918451044,4.911707468477452e-05,1,0,1,1,25.388876149524247,22.022845646158235,15.268806205162084,17.024570060139887,2,2,2,2,1,1,2,3,1,1,1,4,3,3,2,2,4,3,3,1,2,1,1,3,2,0,0,0,0,0,1,0
109740,-5.56,14.55,16.61,21.09,69.33,909.2,0.79,12954619000.0,2.49,-35.27,8.11,15.65,74.45,1007.05,0.52,-344408000.0,-3.91,-57.79,-3.16,-14.32,72.15,948.26,0.22,14094012000.0,19.47,52.67,1.83,5.86,91.54,1085.79,0.31,4274111000.0,1,0,0,0,4.196705155229143,4.632350135765525,2.877386933684333,8.12285594779078,0,0,1,0,3.624048162484197e-05,0.0001575908078235,0.000607323953041,5.837154027021814e-06,1,0,1,2,23.465262409479408,23.206401354016148,20.018198459150632,21.83183073656704,2,2,2,2,1,1,1,3,4,4,1,2,3,3,3,3,3,4,2,1,1,4,1,3,2,0,0,0,1,0,0,1
095700,166.33,-54.73,-14.77,-295.64,85.51,2730.47,0.05,-20054235000.0,1.55,-12.25,-11.79,-394.02,83.9,2587.94,0.03,-41571709000.0,61.44,64.06,-7.78,-208.86,90.21,4388.58,0.04,-22526738000.0,3.56,106.65,-2.62,-42.69,82.15,4077.14,0.06,-9039169000.0,0,0,0,0,20.034784726477987,12.75723489410232,22.803122813657072,10.95853670363338,0,0,0,0,0.0002517428660854,5.056970903134261e-05,1.978108035079671e-05,0.0004201251544158,0,0,1,1,7.212578986173081,5.823388517291184,10.176124924412989,11.140274290465578,2,2,2,2,4,1,4,3,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1,0
108230,-14.58,-74.82,2.21,3.15,88.91,1877.14,0.7,-33567858000.0,9.25,-42.17,0.71,1.69,81.16,1872.07,0.42,-39232718000.0,-4.05,69.3,4.78,6.88,92.58,1973.71,0.7,13828443000.0,-8.45,-49.98,-18.43,-49.7,81.35,1600.63,0.37,-23210244000.0,0,0,0,0,14.17586582049783,4.642912750006306,14.733258197414003,4.819132857612328,0,0,0,0,5.063710924276526e-05,6.749053025838317e-05,3.0746395538053915e-06,0.0011751903138413,1,1,2,0,31.975466607866306,29.492884864686523,32.362099825192054,28.173934807122343,2,2,2,2,1,2,2,1,2,2,3,1,4,3,4,3,3,1,2,1,3,4,2,1,2,0,0,0,0,0,0,0
100130,-7.09,-4.09,0.77,1.43,87.33,857.31,0.54,-36935202000.0,8.57,5.27,4.43,7.89,82.35,878.97,0.56,5137103000.0,-2.25,-7.58,2.29,4.54,83.45,870.09,0.5,61072017000.0,8.35,-16.66,0.33,0.81,80.41,910.74,0.41,-27960714000.0,0,0,0,0,5.381188366609131,2.9945646473168366,4.851233251537673,4.332517886967428,0,0,0,0,9.89253107856572e-05,1.9461607538446823e-05,7.334659943658374e-05,2.3695902524221088e-05,1,1,1,1,23.930122583909316,24.0980142951698,23.69468230855825,23.404968854546656,2,2,2,2,1,3,2,1,2,3,2,2,3,3,3,2,2,1,2,3,2,4,2,1,2,0,0,0,0,0,0,0
114450,-4.92,-23.09,-2.74,-5.96,85.21,688.15,0.46,5377393000.0,3.64,14.85,0.84,1.57,83.95,704.77,0.53,4241650000.0,-1.46,-34.71,-2.67,-7.77,83.8,691.62,0.34,1902224000.0,1.6,3.16,-6.51,-18.35,78.22,650.64,0.35,611384000.0,0,0,0,0,5.951679969293344,5.082762356887731,7.304833598002738,5.854672083674273,0,0,0,0,0.0001470950850064,3.262842243260259e-05,0.0001911078777763,0.0003335555665506,0,1,0,1,20.51330195785534,21.14513292136452,19.58899655220635,18.926402362776795,2,2,2,2,1,2,1,1,1,2,1,1,3,3,3,2,2,3,2,3,1,2,1,2,2,0,0,1,0,0,0,0
123750,-1.48,9.12,-1.88,-1.97,57.85,350.78,0.96,433575000.0,-49.11,-37.15,-23.05,-28.74,57.4,133.74,0.8,4600577000.0,-0.47,49.16,23.89,13.44,81.87,226.64,1.78,628452000.0,48.74,10.56,16.08,10.15,75.98,334.99,1.58,-228035000.0,0,1,1,0,2.469571059856139,1.5863812354161995,7.184361224518808,7.049135989817753,1,2,0,0,0.0007630830554824,0.0454304086349951,4.657515169159261e-06,2.5769927043958773e-05,1,1,2,1,17.741414985197203,6.521481813494259,12.856210721722498,18.14119863629421,2,2,2,2,2,1,3,3,1,1,4,3,1,1,2,2,3,2,3,3,4,2,4,2,2,1,0,0,0,0,0,0
089850,3.72,9.59,5.92,6.36,42.0,1232.48,0.93,-2101949000.0,-16.06,-3.12,4.79,4.97,49.51,1219.64,0.96,14588515000.0,32.12,-9.88,5.85,7.14,55.13,1786.2,0.82,15804134000.0,42.05,13.76,8.66,12.79,62.22,2853.04,0.68,7747886000.0,0,0,0,0,2.1326282865989494,2.538349573715094,2.280952881977417,2.3905990541842836,1,1,1,1,0.0009804045050286,0.0006607657056224,0.0008504762971811,0.000227170044957,1,1,1,1,24.90485618703216,27.06536336036695,25.608559927586995,24.07124722126665,2,2,2,2,2,1,3,3,3,3,3,4,2,2,3,3,3,1,3,4,3,4,3,3,1,0,0,0,0,0,0,0
046120,10.22,43.5,4.69,8.31,53.78,481.6,0.56,-7031000.0,0.1,9.77,3.7,6.26,54.22,486.85,0.59,-3613999000.0,-20.94,-36.26,-10.05,-23.9,47.18,307.27,0.42,3840848000.0,22.92,21.05,0.62,1.2,48.02,382.74,0.52,-6446686000.0,0,0,0,0,1.994344627911849,1.9217769981629436,0.8640153630923264,2.1689062825506933,1,1,2,1,0.000607315203996,0.0009568244289062,0.006450118429171,0.0005010194770054,1,1,1,1,19.09874050630813,19.338701404932685,14.739258098133009,16.75480386339111,2,2,2,2,3,2,1,3,3,3,1,2,2,2,1,1,2,2,2,1,2,2,2,1,3,0,0,0,0,0,0,0
